new_datetime,air_conc_mole,aerosol_conc_mole,fw_conc_mole,fwSusSed_conc_mole,sw_conc_mole,swSusSed_conc_mole,urban_conc_mole,urban_air_conc_mole,urban_water_conc_mole,urban_solid_conc_mole,natural_conc_mole,natural_air_conc_mole,natural_water_conc_mole,natural_solid_conc_mole,agricultural_conc_mole,agricultural_air_conc_mole,agricultural_water_conc_mole,agricultural_solid_conc_mole,fw_sed_conc_mole,fw_sed_water_conc_mole,fw_sed_solid_conc_mole,sw_sed_conc_mole,sw_sed_water_conc_mole,sw_sed_solid_conc_mole,deep_urban_conc_mole,deep_natural_conc_mole,deep_agricultural_conc_mole 
2008-09-10 00:00:00,1.8500970968390657e-12,0.0004486473120444236,1.9209927037548902e-08,4.294508149418668e-05,2.5729119000397748e-08,5.7964727485515794e-05,3.363191591785198e-08,8.706756151530645e-14,1.1216474708910794e-11,6.517489660258541e-08,3.598922708771631e-08,6.119312620928659e-14,7.883201740581484e-12,8.7180012721021e-08,3.302705142401508e-08,3.7439918478165076e-14,4.823195819492366e-12,5.3339529639933284e-08,1.132083783576981e-06,5.850254996239018e-10,5.482858982475208e-06,3.0941174615778815e-07,9.994993731823689e-11,1.4987693000744258e-06,3.64171256782818e-13,2.5594810846043784e-13,1.5659726686663528e-13
2008-09-11 00:00:00,1.9988847113666264e-12,0.00048328976385596115,1.9104232278799172e-08,4.2582054141102625e-05,2.5682680229040693e-08,5.7688404709929876e-05,1.989066988098978e-08,5.134090082694323e-14,6.613989247383128e-12,3.84315104804143e-08,2.1284836612408522e-08,3.608359036734126e-14,4.648466911420607e-12,5.140720963472404e-08,1.95329394442514e-08,2.2077098612878808e-14,2.8440812390726243e-12,3.145258065965459e-08,1.1258549560465184e-06,5.800801077134475e-10,5.4365107694904295e-06,3.0885328547614625e-07,9.947346748395166e-11,1.4916245396153519e-06,2.147399106293223e-13,1.5092425037079891e-13,9.234029996989039e-14
2008-09-12 00:00:00,1.9888459875108124e-12,0.00048329901659221536,1.9009046082312987e-08,4.2584568292079015e-05,2.5552570985277707e-08,5.768696567060297e-05,1.9790775704448757e-08,5.134188376482012e-14,6.614115874311052e-12,3.843224626390677e-08,2.1177940703978658e-08,3.608428119915633e-14,4.6485559077982135e-12,5.140819384210412e-08,1.9434841848097844e-08,2.2077521285954064e-14,2.844135689912595e-12,3.1453182829315786e-08,1.1202454214943183e-06,5.801143570938171e-10,5.436831754683253e-06,3.072886252830261e-07,9.947098611473347e-11,1.4915873309876512e-06,2.1474402189321592e-13,1.509271398635784e-13,9.234206785430505e-14
2008-09-13 00:00:00,1.9883257229201943e-12,0.0004832990514739294,1.9004072128983834e-08,4.2584568330798124e-05,2.5545884827288165e-08,5.768696570050448e-05,1.978559861186113e-08,5.134188747037891e-14,6.614116351679497e-12,3.8432249037722956e-08,2.117240074124666e-08,3.608428380351002e-14,4.648556243303961e-12,5.1408197552448764e-08,1.9429757864671612e-08,2.2077522879381233e-14,2.844135895185779e-12,3.145318509942372e-08,1.119952295346926e-06,5.801143576212738e-10,5.436831759626577e-06,3.0720821927228775e-07,9.947098616629333e-11,1.491587331760802e-06,2.1474403739219143e-13,1.5092715075662203e-13,9.234207451901876e-14
2008-09-14 00:00:00,1.9941299114131437e-12,0.0004832979196081713,1.905945532566377e-08,4.258426253263668e-05,2.5620594413508185e-08,5.7687140722326294e-05,1.98433554182361e-08,5.134176722986899e-14,6.6141008617011975e-12,3.8432159031035443e-08,2.123420580836111e-08,3.608419929565693e-14,4.648545356583575e-12,5.140807715664349e-08,1.9486475924353148e-08,2.2077471174764608e-14,2.84412923434086e-12,3.1453111437406195e-08,1.1232161504735726e-06,5.801101918421912e-10,5.436792717945015e-06,3.0810665747869153e-07,9.947128796052029e-11,1.4915918572255937e-06,2.1474353447081827e-13,1.5092679729167468e-13,9.234185825782022e-14
2008-09-15 00:00:00,1.9910515224258472e-12,0.000483308325824238,1.9030883313809652e-08,4.258708280148382e-05,2.5579776661641036e-08,5.768552650881314e-05,1.9812722726533866e-08,5.134287270436279e-14,6.614243274403303e-12,3.8432986539978805e-08,2.120142602558952e-08,3.608497624908303e-14,4.648645447573861e-12,5.140918405890143e-08,1.945639415658895e-08,2.2077946539805353e-14,2.8441904732209232e-12,3.145378867573126e-08,1.1215323381810535e-06,5.801486113569287e-10,5.437152785637135e-06,3.0761579372703107e-07,9.946850453434957e-11,1.4915501191934789e-06,2.1474815825984738e-13,1.5093004699915123e-13,9.234384653314682e-14
2008-09-16 00:00:00,1.9852468421420225e-12,0.0004832813450525255,1.89732053904859e-08,4.25797780243418e-05,2.5508474364574218e-08,5.768970744112958e-05,1.975496102640496e-08,5.134000647952564e-14,6.6138740331171515e-12,3.8430841011791844e-08,2.1139615721710613e-08,3.608296179898067e-14,4.648385936129734e-12,5.140631413222128e-08,1.939967129116684e-08,2.2076714034583246e-14,2.8440316957909392e-12,3.145203276248416e-08,1.1181332497026026e-06,5.800491009881399e-10,5.436220174460847e-06,3.067583307007937e-07,9.947571381387335e-11,1.4916582237817934e-06,2.1473616990640083e-13,1.5092162130291336e-13,9.23386914217837e-14
2008-09-17 00:00:00,1.976199138073114e-12,0.00048328447094948747,1.888699009795812e-08,4.258062727616316e-05,2.5391842053459336e-08,5.768922135052817e-05,1.9664928372799576e-08,5.134033855021679e-14,6.613916812109051e-12,3.843108958511334e-08,2.1043272545073632e-08,3.608319518605802e-14,4.648416002209511e-12,5.140664663179489e-08,1.931125786007572e-08,2.2076856828287233e-14,2.8440500911834537e-12,3.145223619639416e-08,1.1130523905001567e-06,5.800606700422392e-10,5.436328599635866e-06,3.05355740622217e-07,9.947487563646355e-11,1.4916456551438981e-06,2.1473755883470965e-13,1.5092259747433493e-13,9.233928867478753e-14
2008-09-18 00:00:00,1.9742784119717663e-12,0.0004832941687255656,1.8869413849525485e-08,4.2583243261388615e-05,2.5365995611104088e-08,5.7687724129038076e-05,1.9645815450180052e-08,5.1341368765621926e-14,6.614049529562433e-12,3.8431860758456645e-08,2.1022819969188754e-08,3.608391924562985e-14,4.648509279151391e-12,5.140767817776406e-08,1.9292488680235955e-08,2.2077299831170434e-14,2.8441071610100216e-12,3.1452867329323383e-08,1.1120165830352036e-06,5.800963066741954e-10,5.436662586150559e-06,3.0504491797566706e-07,9.94722939423786e-11,1.4916069421247555e-06,2.1474186784293615e-13,1.509256259464738e-13,9.234114159123449e-14
2008-09-19 00:00:00,1.9816141993756265e-12,0.00048332111182103777,1.8941719995353262e-08,4.2590549180940744e-05,2.5456982789585696e-08,5.768354248006747e-05,1.9718813019643454e-08,5.134423098803189e-14,6.6144182552360805e-12,3.8434003290604977e-08,2.1100934047217683e-08,3.608593088273238e-14,4.648768428210942e-12,5.141054409684767e-08,1.936417340038048e-08,2.2078530615308965e-14,2.844265716721491e-12,3.14546207905943e-08,1.1162777452449597e-06,5.801958326056288e-10,5.437595343179954e-06,3.061391063064656e-07,9.946508342711128e-11,1.4914988190062188e-06,2.1475383945571706e-13,1.509340398769788e-13,9.234628950394465e-14
