new_datetime,air_fugacity,aerosol_fugacity,fw_fugacity,fwSusSed_fugacity,sw_fugacity,swSusSed_fugacity,urban_fugacity,urban_air_fugacity,urban_water_fugacity,urban_solid_fugacity,natural_fugacity,natural_air_fugacity,natural_water_fugacity,natural_solid_fugacity,agricultural_fugacity,agricultural_air_fugacity,agricultural_water_fugacity,agricultural_solid_fugacity,fw_sed_fugacity,fw_sed_water_fugacity,fw_sed_solid_fugacity,sw_sed_fugacity,sw_sed_water_fugacity,sw_sed_solid_fugacity,deep_urban_fugacity,deep_natural_fugacity,deep_agricultural_fugacity 
2010-11-11 00:00:00,4.568047116896764e-09,4.568047116896764e-09,3.344027057840907e-07,3.344027057840907e-07,4.54591280079028e-07,4.54591280079028e-07,1.218951602036143e-10,1.218951602036143e-10,1.218951602036143e-10,1.218951602036143e-10,8.567078017143801e-11,8.567078017143801e-11,8.567078017143801e-11,8.567078017143801e-11,5.241613273048752e-11,5.241613273048752e-11,5.241613273048752e-11,5.241613273048752e-11,1.0673415996547285e-08,1.0673415996547285e-08,1.0673415996547285e-08,1.8365895848962416e-09,1.8365895848962416e-09,1.8365895848962416e-09,1.5325962029245583e-14,1.0771445902610777e-14,6.590316289879485e-15
2010-11-12 00:00:00,4.570317081045078e-09,4.570317081045078e-09,3.3466405484221767e-07,3.3466405484221767e-07,4.546743629591572e-07,4.546743629591572e-07,1.2195573261813504e-10,1.2195573261813504e-10,1.2195573261813504e-10,1.2195573261813504e-10,8.57133518863461e-11,8.57133518863461e-11,8.57133518863461e-11,8.57133518863461e-11,5.244217947191699e-11,5.244217947191699e-11,5.244217947191699e-11,5.244217947191699e-11,1.0681757697046249e-08,1.0681757697046249e-08,1.0681757697046249e-08,1.836925247191175e-09,1.836925247191175e-09,1.836925247191175e-09,1.5333577840434567e-14,1.0776798473501264e-14,6.593591164529674e-15
2010-11-13 00:00:00,4.596250669572402e-09,4.596250669572402e-09,3.3655473984720957e-07,3.3655473984720957e-07,4.5726684955799833e-07,4.5726684955799833e-07,1.2264775239098292e-10,1.2264775239098292e-10,1.2264775239098292e-10,1.2264775239098292e-10,8.61997196283869e-11,8.61997196283869e-11,8.61997196283869e-11,8.61997196283869e-11,5.273975486543649e-11,5.273975486543649e-11,5.273975486543649e-11,5.273975486543649e-11,1.074210430078977e-08,1.074210430078977e-08,1.074210430078977e-08,1.8473991258049207e-09,1.8473991258049207e-09,1.8473991258049207e-09,1.5420585960727775e-14,1.0837949823024241e-14,6.631005522690419e-15
2010-11-14 00:00:00,4.655588713388625e-09,4.655588713388625e-09,3.409343631730871e-07,3.409343631730871e-07,4.631182402473309e-07,4.631182402473309e-07,1.2423114682016751e-10,1.2423114682016751e-10,1.2423114682016751e-10,1.2423114682016751e-10,8.731256640459004e-11,8.731256640459004e-11,8.731256640459004e-11,8.731256640459004e-11,5.3420630237569545e-11,5.3420630237569545e-11,5.3420630237569545e-11,5.3420630237569545e-11,1.0881892468937709e-08,1.0881892468937709e-08,1.0881892468937709e-08,1.8710392695298926e-09,1.8710392695298926e-09,1.8710392695298926e-09,1.561966722743653e-14,1.0977868810849253e-14,6.716612449844285e-15
2010-11-15 00:00:00,4.6864364382423074e-09,4.6864364382423074e-09,3.431728882821906e-07,3.431728882821906e-07,4.662175742683862e-07,4.662175742683862e-07,1.2505429690306582e-10,1.2505429690306582e-10,1.2505429690306582e-10,1.2505429690306582e-10,8.789109560691671e-11,8.789109560691671e-11,8.789109560691671e-11,8.789109560691671e-11,5.3774592970218145e-11,5.3774592970218145e-11,5.3774592970218145e-11,5.3774592970218145e-11,1.0953341381565842e-08,1.0953341381565842e-08,1.0953341381565842e-08,1.8835608572343363e-09,1.8835608572343363e-09,1.8835608572343363e-09,1.5723162451478213e-14,1.1050607683933775e-14,6.761116426796929e-15
2010-11-16 00:00:00,3.671556146108954e-09,3.671556146108954e-09,3.473642273232146e-07,3.473642273232146e-07,4.671055262359809e-07,4.671055262359809e-07,3.7194387241304744e-10,3.7194387241304744e-10,3.7194387241304744e-10,3.7194387241304744e-10,2.6141088519334633e-10,2.6141088519334633e-10,2.6141088519334633e-10,2.6141088519334633e-10,1.5993956898803715e-10,1.5993956898803715e-10,1.5993956898803715e-10,1.5993956898803715e-10,1.1087119919818168e-08,1.1087119919818168e-08,1.1087119919818168e-08,1.887148262904082e-09,1.887148262904082e-09,1.887148262904082e-09,4.67647579780112e-14,3.2867369744725176e-14,2.010931161819729e-14
2010-11-17 00:00:00,4.396645548160951e-09,4.396645548160951e-09,3.3877121381013e-07,3.3877121381013e-07,4.5917616772479395e-07,4.5917616772479395e-07,1.7597473103142432e-10,1.7597473103142432e-10,1.7597473103142432e-10,1.7597473103142432e-10,1.2367917210772153e-10,1.2367917210772153e-10,1.2367917210772153e-10,1.2367917210772153e-10,7.567088671566047e-11,7.567088671566047e-11,7.567088671566047e-11,7.567088671566047e-11,1.0812849388202549e-08,1.0812849388202549e-08,1.0812849388202549e-08,1.855112942618082e-09,1.855112942618082e-09,1.855112942618082e-09,2.2125423531084086e-14,1.5550267068562952e-14,9.514152445317262e-15
2010-11-18 00:00:00,4.154016406245502e-09,4.154016406245502e-09,3.3672463017666643e-07,3.3672463017666643e-07,4.554004244027225e-07,4.554004244027225e-07,2.2431895348800755e-10,2.2431895348800755e-10,2.2431895348800755e-10,2.2431895348800755e-10,1.576566265671007e-10,1.576566265671007e-10,1.576566265671007e-10,1.576566265671007e-10,9.645938378809261e-11,9.645938378809261e-11,9.645938378809261e-11,9.645938378809261e-11,1.074752683514347e-08,1.074752683514347e-08,1.074752683514347e-08,1.8398586006092506e-09,1.8398586006092506e-09,1.8398586006092506e-09,2.8203775751675597e-14,1.982227570307334e-14,1.2127904428947957e-14
2010-11-19 00:00:00,1.9744938736147678e-10,1.9744938736147678e-10,3.6790274970021654e-07,3.6790274970021654e-07,4.796354324035497e-07,4.796354324035497e-07,1.2405125776275968e-09,1.2405125776275968e-09,1.2405125776275968e-09,1.2405125776275968e-09,8.718613615201328e-10,8.718613615201328e-10,8.718613615201328e-10,8.718613615201328e-10,5.334327615153285e-10,5.334327615153285e-10,5.334327615153285e-10,5.334327615153285e-10,1.1742665432735385e-08,1.1742665432735385e-08,1.1742665432735385e-08,1.937770208760772e-09,1.937770208760772e-09,1.937770208760772e-09,1.5597049652967582e-13,1.0961972648547949e-13,6.706886667594804e-14
2010-11-20 00:00:00,4.285118350141822e-11,4.285118350141822e-11,3.4525977786067457e-07,3.4525977786067457e-07,4.895503980859581e-07,4.895503980859581e-07,1.2467558788195146e-09,1.2467558788195146e-09,1.2467558788195146e-09,1.2467558788195146e-09,8.762493001639919e-10,8.762493001639919e-10,8.762493001639919e-10,8.762493001639919e-10,5.361174431992059e-10,5.361174431992059e-10,5.361174431992059e-10,5.361174431992059e-10,1.1019950413803758e-08,1.1019950413803758e-08,1.1019950413803758e-08,1.9778275602870688e-09,1.9778275602870688e-09,1.9778275602870688e-09,1.567554710671772e-13,1.1017142501830168e-13,6.740641354392045e-14
2010-11-21 00:00:00,3.386347410005018e-11,3.386347410005018e-11,3.252721753812561e-07,3.252721753812561e-07,4.995194952111058e-07,4.995194952111058e-07,1.2238972799235182e-09,1.2238972799235182e-09,1.2238972799235182e-09,1.2238972799235182e-09,8.60183740237127e-10,8.60183740237127e-10,8.60183740237127e-10,8.60183740237127e-10,5.262880180459506e-10,5.262880180459506e-10,5.262880180459506e-10,5.262880180459506e-10,1.0381989080517789e-08,1.0381989080517789e-08,1.0381989080517789e-08,2.0181036077019744e-09,2.0181036077019744e-09,2.0181036077019744e-09,1.5388144376259335e-13,1.0815149115869292e-13,6.617055318312785e-14
2010-11-22 00:00:00,2.5807742246854873e-10,2.5807742246854873e-10,3.622177332369348e-07,3.622177332369348e-07,4.81097355115251e-07,4.81097355115251e-07,1.2174838529010471e-09,1.2174838529010471e-09,1.2174838529010471e-09,1.2174838529010471e-09,8.556762331657231e-10,8.556762331657231e-10,8.556762331657231e-10,8.556762331657231e-10,5.235301805608068e-10,5.235301805608068e-10,5.235301805608068e-10,5.235301805608068e-10,1.1561211919919007e-08,1.1561211919919007e-08,1.1561211919919007e-08,1.943676507768019e-09,1.943676507768019e-09,1.943676507768019e-09,1.5307507918782647e-13,1.0758475920553334e-13,6.582380838612737e-14
2010-11-23 00:00:00,1.1952027299387303e-10,1.1952027299387303e-10,3.5979949130696144e-07,3.5979949130696144e-07,4.801439295008269e-07,4.801439295008269e-07,1.244253935301038e-09,1.244253935301038e-09,1.244253935301038e-09,1.244253935301038e-09,8.744908755242052e-10,8.744908755242052e-10,8.744908755242052e-10,8.744908755242052e-10,5.350415825716831e-10,5.350415825716831e-10,5.350415825716831e-10,5.350415825716831e-10,1.1484026832440782e-08,1.1484026832440782e-08,1.1484026832440782e-08,1.9398245826868333e-09,1.9398245826868333e-09,1.9398245826868333e-09,1.5644089999397424e-13,1.099503370832626e-13,6.727114484991619e-14
2010-11-24 00:00:00,3.7401147770062475e-10,3.7401147770062475e-10,3.553691696675673e-07,3.553691696675673e-07,4.7265057415246493e-07,4.7265057415246493e-07,1.1669500067610726e-09,1.1669500067610726e-09,1.1669500067610726e-09,1.1669500067610726e-09,8.201598597785973e-10,8.201598597785973e-10,8.201598597785973e-10,8.201598597785973e-10,5.018001235000474e-10,5.018001235000474e-10,5.018001235000474e-10,5.018001235000474e-10,1.1342620483036748e-08,1.1342620483036748e-08,1.1342620483036748e-08,1.9095507543231752e-09,1.9095507543231752e-09,1.9095507543231752e-09,1.467214240809355e-13,1.0311926123958985e-13,6.309167341989709e-14
2010-11-25 00:00:00,4.456977673659783e-09,4.456977673659783e-09,3.25723695300519e-07,3.25723695300519e-07,4.4436044722993215e-07,4.4436044722993215e-07,1.1893134936046005e-10,1.1893134936046005e-10,1.1893134936046005e-10,1.1893134936046005e-10,8.358774433318606e-11,8.358774433318606e-11,8.358774433318606e-11,8.358774433318606e-11,5.1141664554037117e-11,5.1141664554037117e-11,5.1141664554037117e-11,5.1141664554037117e-11,1.0396400626374516e-08,1.0396400626374516e-08,1.0396400626374516e-08,1.7952561016578539e-09,1.7952561016578539e-09,1.7952561016578539e-09,1.4953320060785362e-14,1.0509544379127144e-14,6.430076532639459e-15
2010-11-26 00:00:00,4.473042141669134e-09,4.473042141669134e-09,3.270947059574369e-07,3.270947059574369e-07,4.456665443615972e-07,4.456665443615972e-07,1.1936001851633248e-10,1.1936001851633248e-10,1.1936001851633248e-10,1.1936001851633248e-10,8.38890230792633e-11,8.38890230792633e-11,8.38890230792633e-11,8.38890230792633e-11,5.132599655978816e-11,5.132599655978816e-11,5.132599655978816e-11,5.132599655978816e-11,1.0440160341304668e-08,1.0440160341304668e-08,1.0440160341304668e-08,1.8005328513316746e-09,1.8005328513316746e-09,1.8005328513316746e-09,1.5007216927527522e-14,1.0547424362342913e-14,6.453252722048417e-15
2010-11-27 00:00:00,9.494453741947404e-11,9.494453741947404e-11,3.610879069158031e-07,3.610879069158031e-07,4.798941818376493e-07,4.798941818376493e-07,1.2521151420499009e-09,1.2521151420499009e-09,1.2521151420499009e-09,1.2521151420499009e-09,8.800159161750325e-10,8.800159161750325e-10,8.800159161750325e-10,8.800159161750325e-10,5.384219797562959e-10,5.384219797562959e-10,5.384219797562959e-10,5.384219797562959e-10,1.1525150290869053e-08,1.1525150290869053e-08,1.1525150290869053e-08,1.9388155797051576e-09,1.9388155797051576e-09,1.9388155797051576e-09,1.5742929490592863e-13,1.1064500423069628e-13,6.769616450458175e-14
2010-11-28 00:00:00,2.6379158985622497e-10,2.6379158985622497e-10,3.6133782980538655e-07,3.6133782980538655e-07,4.751691311663935e-07,4.751691311663935e-07,1.2071020458774327e-09,1.2071020458774327e-09,1.2071020458774327e-09,1.2071020458774327e-09,8.483796554688181e-10,8.483796554688181e-10,8.483796554688181e-10,8.483796554688181e-10,5.190659001576876e-10,5.190659001576876e-10,5.190659001576876e-10,5.190659001576876e-10,1.1533127292614087e-08,1.1533127292614087e-08,1.1533127292614087e-08,1.9197259507764475e-09,1.9197259507764475e-09,1.9197259507764475e-09,1.5176976747591692e-13,1.0666735549123162e-13,6.526251135159522e-14
2010-11-29 00:00:00,4.262506846333302e-09,4.262506846333302e-09,3.271102512717116e-07,3.271102512717116e-07,4.451290827626028e-07,4.451290827626028e-07,1.6807857889800448e-10,1.6807857889800448e-10,1.6807857889800448e-10,1.6807857889800448e-10,1.1812957102025853e-10,1.1812957102025853e-10,1.1812957102025853e-10,1.1812957102025853e-10,7.227546266769908e-11,7.227546266769908e-11,7.227546266769908e-11,7.227546266769908e-11,1.0440656514341494e-08,1.0440656514341494e-08,1.0440656514341494e-08,1.7983614582182315e-09,1.7983614582182315e-09,1.7983614582182315e-09,2.1132634911980638e-14,1.4852511920599373e-14,9.087243452824707e-15
2010-11-30 00:00:00,4.465821106621298e-09,4.465821106621298e-09,3.266145519644273e-07,3.266145519644273e-07,4.4487524042610203e-07,4.4487524042610203e-07,1.1916733021836463e-10,1.1916733021836463e-10,1.1916733021836463e-10,1.1916733021836463e-10,8.375359721994908e-11,8.375359721994908e-11,8.375359721994908e-11,8.375359721994908e-11,5.1243138672854635e-11,5.1243138672854635e-11,5.1243138672854635e-11,5.1243138672854635e-11,1.042483485732637e-08,1.042483485732637e-08,1.042483485732637e-08,1.7973359123887079e-09,1.7973359123887079e-09,1.7973359123887079e-09,1.4982990095771432e-14,1.0530397176241682e-14,6.442834943140337e-15
2010-12-01 00:00:00,4.149484879957256e-09,4.149484879957256e-09,3.306312713558378e-07,3.306312713558378e-07,4.483494558473996e-07,4.483494558473996e-07,2.051828936815026e-10,2.051828936815026e-10,2.051828936815026e-10,2.051828936815026e-10,1.4420735450172815e-10,1.4420735450172815e-10,1.4420735450172815e-10,1.4420735450172815e-10,8.823068751269634e-11,8.823068751269634e-11,8.823068751269634e-11,8.823068751269634e-11,1.055303991148524e-08,1.055303991148524e-08,1.055303991148524e-08,1.8113720546071238e-09,1.8113720546071238e-09,1.8113720546071238e-09,2.5797785837932442e-14,1.8131289509275924e-14,1.1093304806974956e-14
2010-12-02 00:00:00,1.4069926065176473e-09,1.4069926065176473e-09,3.56076548316418e-07,3.56076548316418e-07,4.689856289495058e-07,4.689856289495058e-07,9.215193031499522e-10,9.215193031499522e-10,9.215193031499522e-10,9.215193031499522e-10,6.476653996107997e-10,6.476653996107997e-10,6.476653996107997e-10,6.476653996107997e-10,3.962624769263156e-10,3.962624769263156e-10,3.962624769263156e-10,3.962624769263156e-10,1.1365198489899933e-08,1.1365198489899933e-08,1.1365198489899933e-08,1.8947440466630546e-09,1.8947440466630546e-09,1.8947440466630546e-09,1.1586325351803626e-13,8.14314145492789e-14,4.9822352789421415e-14
2010-12-03 00:00:00,4.980652810134484e-10,4.980652810134484e-10,3.6476202606813357e-07,3.6476202606813357e-07,4.7645145016908755e-07,4.7645145016908755e-07,1.1601839389638078e-09,1.1601839389638078e-09,1.1601839389638078e-09,1.1601839389638078e-09,8.154045084921621e-10,8.154045084921621e-10,8.154045084921621e-10,8.154045084921621e-10,4.988906469701137e-10,4.988906469701137e-10,4.988906469701137e-10,4.988906469701137e-10,1.1642420281378708e-08,1.1642420281378708e-08,1.1642420281378708e-08,1.924906634674417e-09,1.924906634674417e-09,1.924906634674417e-09,1.4587072173988302e-13,1.0252136766342252e-13,6.272586294187433e-14
2010-12-04 00:00:00,2.52965906150936e-10,2.52965906150936e-10,3.6851226846232734e-07,3.6851226846232734e-07,4.800893867948261e-07,4.800893867948261e-07,1.2292036379445924e-09,1.2292036379445924e-09,1.2292036379445924e-09,1.2292036379445924e-09,8.639131732250733e-10,8.639131732250733e-10,8.639131732250733e-10,8.639131732250733e-10,5.285698048362012e-10,5.285698048362012e-10,5.285698048362012e-10,5.285698048362012e-10,1.1762119962238833e-08,1.1762119962238833e-08,1.1762119962238833e-08,1.9396042252577254e-09,1.9396042252577254e-09,1.9396042252577254e-09,1.5454861579312124e-13,1.0862039532411185e-13,6.64574438000137e-14
2010-12-05 00:00:00,1.2819275565759746e-10,1.2819275565759746e-10,3.6469815146361114e-07,3.6469815146361114e-07,4.849963099056887e-07,4.849963099056887e-07,1.2574408934961578e-09,1.2574408934961578e-09,1.2574408934961578e-09,1.2574408934961578e-09,8.837589793174729e-10,8.837589793174729e-10,8.837589793174729e-10,8.837589793174729e-10,5.407121059124969e-10,5.407121059124969e-10,5.407121059124969e-10,5.407121059124969e-10,1.1640381541219343e-08,1.1640381541219343e-08,1.1640381541219343e-08,1.9594286351710224e-09,1.9594286351710224e-09,1.9594286351710224e-09,1.5809890528509536e-13,1.1111562212478068e-13,6.798410363566367e-14
2010-12-06 00:00:00,5.4876092898045545e-11,5.4876092898045545e-11,3.6101492996419964e-07,3.6101492996419964e-07,4.896210988707673e-07,4.896210988707673e-07,1.2735071584536324e-09,1.2735071584536324e-09,1.2735071584536324e-09,1.2735071584536324e-09,8.950507274972092e-10,8.950507274972092e-10,8.950507274972092e-10,8.950507274972092e-10,5.476207598335176e-10,5.476207598335176e-10,5.476207598335176e-10,5.476207598335176e-10,1.152282102334474e-08,1.152282102334474e-08,1.152282102334474e-08,1.978113197805241e-09,1.978113197805241e-09,1.978113197805241e-09,1.6011892778868567e-13,1.1253534136184775e-13,6.885273342777269e-14
2010-12-07 00:00:00,3.1909582346780125e-09,3.1909582346780125e-09,3.417180916275264e-07,3.417180916275264e-07,4.624673754065693e-07,4.624673754065693e-07,4.682683429458429e-10,4.682683429458429e-10,4.682683429458429e-10,4.682683429458429e-10,3.291099843730083e-10,3.291099843730083e-10,3.291099843730083e-10,3.291099843730083e-10,2.0136005052485244e-10,2.0136005052485244e-10,2.0136005052485244e-10,2.0136005052485244e-10,1.0906907397578758e-08,1.0906907397578758e-08,1.0906907397578758e-08,1.8684097171383246e-09,1.8684097171383246e-09,1.8684097171383246e-09,5.887569967091225e-14,4.137922387993853e-14,2.531713714798788e-14
2010-12-08 00:00:00,5.948096681717779e-11,5.948096681717779e-11,3.614035277990462e-07,3.614035277990462e-07,4.86781469291329e-07,4.86781469291329e-07,1.2696122270283689e-09,1.2696122270283689e-09,1.2696122270283689e-09,1.2696122270283689e-09,8.92313278255097e-10,8.92313278255097e-10,8.92313278255097e-10,8.92313278255097e-10,5.45945900534578e-10,5.45945900534578e-10,5.45945900534578e-10,5.45945900534578e-10,1.153522423143766e-08,1.153522423143766e-08,1.153522423143766e-08,1.9666408393612935e-09,1.9666408393612935e-09,1.9666408393612935e-09,1.59629215391324e-13,1.1219115999261604e-13,6.864215222030721e-14
2010-12-09 00:00:00,6.806921881473563e-11,6.806921881473563e-11,3.6263628350002513e-07,3.6263628350002513e-07,4.916222267600877e-07,4.916222267600877e-07,1.2759444918962998e-09,1.2759444918962998e-09,1.2759444918962998e-09,1.2759444918962998e-09,8.967637426589478e-10,8.967637426589478e-10,8.967637426589478e-10,8.967637426589478e-10,5.486688374850496e-10,5.486688374850496e-10,5.486688374850496e-10,5.486688374850496e-10,1.1574571145176924e-08,1.1574571145176924e-08,1.1574571145176924e-08,1.986197934140114e-09,1.986197934140114e-09,1.986197934140114e-09,1.6042537539277873e-13,1.127507199320918e-13,6.898450894916539e-14
2010-12-10 00:00:00,8.089341227495199e-10,8.089341227495199e-10,3.6531080989728916e-07,3.6531080989728916e-07,4.835189117911314e-07,4.835189117911314e-07,1.0971445116802092e-09,1.0971445116802092e-09,1.0971445116802092e-09,1.0971445116802092e-09,7.710989190993976e-10,7.710989190993976e-10,7.710989190993976e-10,7.710989190993976e-10,4.717830654858977e-10,4.717830654858977e-10,4.717830654858977e-10,4.717830654858977e-10,1.1659936282294496e-08,1.1659936282294496e-08,1.1659936282294496e-08,1.9534598141468497e-09,1.9534598141468497e-09,1.9534598141468497e-09,1.3794473134551477e-13,9.695079554568945e-14,5.931760814457303e-14
2010-12-11 00:00:00,1.0940714453027717e-09,1.0940714453027717e-09,3.641684682899956e-07,3.641684682899956e-07,4.813014337314735e-07,4.813014337314735e-07,1.0253901025207142e-09,1.0253901025207142e-09,1.0253901025207142e-09,1.0253901025207142e-09,7.206682358535156e-10,7.206682358535156e-10,7.206682358535156e-10,7.206682358535156e-10,4.4092795501047556e-10,4.4092795501047556e-10,4.4092795501047556e-10,4.4092795501047556e-10,1.1623475192195895e-08,1.1623475192195895e-08,1.1623475192195895e-08,1.9445010036998126e-09,1.9445010036998126e-09,1.9445010036998126e-09,1.2892300030736463e-13,9.061011118017322e-14,5.543817395896215e-14
2010-12-12 00:00:00,1.1237468909410674e-09,1.1237468909410674e-09,3.629052820052255e-07,3.629052820052255e-07,4.788746320242927e-07,4.788746320242927e-07,1.013041407283409e-09,1.013041407283409e-09,1.013041407283409e-09,1.013041407283409e-09,7.119892829458522e-10,7.119892829458522e-10,7.119892829458522e-10,7.119892829458522e-10,4.356178930890202e-10,4.356178930890202e-10,4.356178930890202e-10,4.356178930890202e-10,1.1583156999593744e-08,1.1583156999593744e-08,1.1583156999593744e-08,1.934696506923627e-09,1.934696506923627e-09,1.934696506923627e-09,1.2737039039240441e-13,8.951890048325622e-14,5.4770536234500385e-14
2010-12-13 00:00:00,4.340462830666642e-09,4.340462830666642e-09,3.3463482861993644e-07,3.3463482861993644e-07,4.5650076569601694e-07,4.5650076569601694e-07,1.780688155436375e-10,1.780688155436375e-10,1.780688155436375e-10,1.780688155436375e-10,1.2515094386310986e-10,1.2515094386310986e-10,1.2515094386310986e-10,1.2515094386310986e-10,7.657136390899342e-11,7.657136390899342e-11,7.657136390899342e-11,7.657136390899342e-11,1.0680824858815525e-08,1.0680824858815525e-08,1.0680824858815525e-08,1.8443040782232174e-09,1.8443040782232174e-09,1.8443040782232174e-09,2.2388714211916707e-14,1.5735313939998377e-14,9.62737005994749e-15
2010-12-14 00:00:00,1.5384641634614625e-10,1.5384641634614625e-10,3.6451524698033904e-07,3.6451524698033904e-07,4.865878028654636e-07,4.865878028654636e-07,1.2530695482942059e-09,1.2530695482942059e-09,1.2530695482942059e-09,1.2530695482942059e-09,8.806866952889325e-10,8.806866952889325e-10,8.806866952889325e-10,8.806866952889325e-10,5.388323839454099e-10,5.388323839454099e-10,5.388323839454099e-10,5.388323839454099e-10,1.1634543623033191e-08,1.1634543623033191e-08,1.1634543623033191e-08,1.9658584096133524e-09,1.9658584096133524e-09,1.9658584096133524e-09,1.5754929305709608e-13,1.1072934174838339e-13,6.774776490453612e-14
2010-12-15 00:00:00,1.7977391350908928e-10,1.7977391350908928e-10,3.626241635655e-07,3.626241635655e-07,4.821493462665432e-07,4.821493462665432e-07,1.237915039660688e-09,1.237915039660688e-09,1.237915039660688e-09,1.237915039660688e-09,8.700357508578366e-10,8.700357508578366e-10,8.700357508578366e-10,8.700357508578366e-10,5.323157943230421e-10,5.323157943230421e-10,5.323157943230421e-10,5.323157943230421e-10,1.1574184302903226e-08,1.1574184302903226e-08,1.1574184302903226e-08,1.9479266464674033e-09,1.9479266464674033e-09,1.9479266464674033e-09,1.5564390630095904e-13,1.0939019120578667e-13,6.692842962538507e-14
2010-12-16 00:00:00,1.0950585358847955e-09,1.0950585358847955e-09,3.5588349304943004e-07,3.5588349304943004e-07,4.706781649944223e-07,4.706781649944223e-07,9.964023970169887e-10,9.964023970169887e-10,9.964023970169887e-10,9.964023970169887e-10,7.00294995917363e-10,7.00294995917363e-10,7.00294995917363e-10,7.00294995917363e-10,4.2846295298170357e-10,4.2846295298170357e-10,4.2846295298170357e-10,4.2846295298170357e-10,1.1359036580503726e-08,1.1359036580503726e-08,1.1359036580503726e-08,1.901582044241043e-09,1.901582044241043e-09,1.901582044241043e-09,1.2527835622860807e-13,8.804856976086864e-14,5.38709407114042e-14
2010-12-17 00:00:00,7.794822928971434e-11,7.794822928971434e-11,3.617332426792663e-07,3.617332426792663e-07,4.826439385255978e-07,4.826439385255978e-07,1.2607379092165066e-09,1.2607379092165066e-09,1.2607379092165066e-09,1.2607379092165066e-09,8.860761993656512e-10,8.860761993656512e-10,8.860761993656512e-10,8.860761993656512e-10,5.421298555042248e-10,5.421298555042248e-10,5.421298555042248e-10,5.421298555042248e-10,1.1545748022112704e-08,1.1545748022112704e-08,1.1545748022112704e-08,1.949924843598663e-09,1.949924843598663e-09,1.949924843598663e-09,1.5851344133111623e-13,1.1140696778946881e-13,6.816235826343971e-14
2010-12-18 00:00:00,3.1170579744696306e-11,3.1170579744696306e-11,3.404367393793218e-07,3.404367393793218e-07,5.001949389769855e-07,5.001949389769855e-07,1.2537484212563613e-09,1.2537484212563613e-09,1.2537484212563613e-09,1.2537484212563613e-09,8.811638231437874e-10,8.811638231437874e-10,8.811638231437874e-10,8.811638231437874e-10,5.391243060794145e-10,5.391243060794145e-10,5.391243060794145e-10,5.391243060794145e-10,1.0866009386448342e-08,1.0866009386448342e-08,1.0866009386448342e-08,2.0208324611577246e-09,2.0208324611577246e-09,2.0208324611577246e-09,1.576346482198711e-13,1.1078933136055819e-13,6.778446847450374e-14
2010-12-19 00:00:00,1.883600765823e-11,1.883600765823e-11,2.546318865407325e-07,2.546318865407325e-07,5.445383781950572e-07,5.445383781950572e-07,1.1513946240996575e-09,1.1513946240996575e-09,1.1513946240996575e-09,1.1513946240996575e-09,8.092271716698764e-10,8.092271716698764e-10,8.092271716698764e-10,8.092271716698764e-10,4.951111540537438e-10,4.951111540537438e-10,4.951111540537438e-10,4.951111540537438e-10,8.127302811926491e-09,8.127302811926491e-09,8.127302811926491e-09,2.19998393676947e-09,2.19998393676947e-09,2.19998393676947e-09,1.4476563515854507e-13,1.0174468687132159e-13,6.225066470734775e-14
2010-12-20 00:00:00,8.298843942430837e-11,8.298843942430837e-11,3.1679252925833894e-07,3.1679252925833894e-07,5.075220456488822e-07,5.075220456488822e-07,1.2064954796046712e-09,1.2064954796046712e-09,1.2064954796046712e-09,1.2064954796046712e-09,8.479533464527225e-10,8.479533464527225e-10,8.479533464527225e-10,8.479533464527225e-10,5.188050706201585e-10,5.188050706201585e-10,5.188050706201585e-10,5.188050706201585e-10,1.0111336992457711e-08,1.0111336992457711e-08,1.0111336992457711e-08,2.050434629942594e-09,2.050434629942594e-09,2.050434629942594e-09,1.516935034827523e-13,1.0661375536648097e-13,6.52297170750907e-14
2010-12-21 00:00:00,2.2366767069552068e-10,2.2366767069552068e-10,3.434644057052684e-07,3.434644057052684e-07,4.931292475804279e-07,4.931292475804279e-07,1.2054685021253456e-09,1.2054685021253456e-09,1.2054685021253456e-09,1.2054685021253456e-09,8.472315625711858e-10,8.472315625711858e-10,8.472315625711858e-10,8.472315625711858e-10,5.183634600773147e-10,5.183634600773147e-10,5.183634600773147e-10,5.183634600773147e-10,1.0962645991465614e-08,1.0962645991465614e-08,1.0962645991465614e-08,1.9922864335551867e-09,1.9922864335551867e-09,1.9922864335551867e-09,1.515643809004714e-13,1.0652300498440448e-13,6.517419307889567e-14
2010-12-22 00:00:00,6.389506483519629e-11,6.389506483519629e-11,3.3974150561983786e-07,3.3974150561983786e-07,4.985640253695024e-07,4.985640253695024e-07,1.2427405929460515e-09,1.2427405929460515e-09,1.2427405929460515e-09,1.2427405929460515e-09,8.73427262990273e-10,8.73427262990273e-10,8.73427262990273e-10,8.73427262990273e-10,5.343908302890401e-10,5.343908302890401e-10,5.343908302890401e-10,5.343908302890401e-10,1.0843819018363798e-08,1.0843819018363798e-08,1.0843819018363798e-08,2.014243423759453e-09,2.014243423759453e-09,2.014243423759453e-09,1.5625062642256216e-13,1.0981660835045934e-13,6.718932531944776e-14
