new_datetime,air_conc_mass,aerosol_conc_mass,fw_conc_mass,fwSusSed_conc_mass,sw_conc_mass,swSusSed_conc_mass,urban_conc_mass,urban_air_conc_mass,urban_water_conc_mass,urban_solid_conc_mass,natural_conc_mass,natural_air_conc_mass,natural_water_conc_mass,natural_solid_conc_mass,agricultural_conc_mass,agricultural_air_conc_mass,agricultural_water_conc_mass,agricultural_solid_conc_mass,fw_sed_conc_mass,fw_sed_water_conc_mass,fw_sed_solid_conc_mass,sw_sed_conc_mass,sw_sed_water_conc_mass,sw_sed_solid_conc_mass,deep_urban_conc_mass,deep_natural_conc_mass,deep_agricultural_conc_mass 
2011-05-27 00:00:00,3.675782797678382e-13,9.103531891546592e-05,5.628495786145864e-09,1.2850782987494733e-05,7.51901290486196e-09,1.7300125016913715e-05,2.5039906300842748e-08,6.620442237915515e-14,8.528781745004953e-12,4.955768035879558e-08,2.6794990696257807e-08,4.653002224655563e-14,5.994228029939685e-12,6.628992801398178e-08,2.4589567691309568e-08,2.84685608926101e-14,3.667461080725365e-12,4.0558305393298586e-08,3.3169979214247605e-07,1.7506162466673e-10,1.640677546376594e-06,9.042170904648218e-08,2.98310107896266e-11,4.473219729926089e-07,2.769084982144466e-13,1.9461779317986e-13,1.1907341171186257e-13
2011-05-28 00:00:00,6.966201223748283e-14,1.728484138978381e-05,5.947562470751164e-09,1.36045932964474e-05,7.76452895360515e-09,1.789834320598374e-05,5.3677685216370306e-08,1.4218618015287489e-13,1.831712828389003e-11,1.0643423829150275e-07,5.744003426725642e-08,9.993178533869508e-14,1.2873707766246848e-11,1.423698192386132e-07,5.271230084819931e-08,6.114147336846538e-14,7.876547565678323e-12,8.710642446693394e-08,3.5050310247339443e-07,1.8533051314645915e-10,1.7369175692086153e-06,9.337422169762334e-08,3.08625324251785e-11,4.6278984622203656e-07,5.947119572691568e-13,4.1797752487814443e-13,2.5573206382072485e-13
2011-05-29 00:00:00,3.93848101416531e-14,9.790513535493885e-06,5.9512212239692805e-09,1.3638291788373913e-05,7.786141586782171e-09,1.7981559196873356e-05,5.642211656112362e-08,1.4973396124213142e-13,1.9289470844341295e-11,1.1208417086696328e-07,6.037682690001113e-08,1.0523654307804842e-13,1.3557092944203109e-11,1.499273485862244e-07,5.540737404516615e-08,6.438709439832641e-14,8.294664549346753e-12,9.173036346464374e-08,3.507187209491047e-07,1.857895756604877e-10,1.7412199030900907e-06,9.363412964745509e-08,3.100602370744787e-11,4.649415266979223e-07,6.262815209201721e-13,4.4016535533126995e-13,2.6930729056320626e-13
2011-05-30 00:00:00,5.669221975394813e-13,0.00014080028731464753,5.393107866593022e-09,1.234799238950933e-05,7.321643965178131e-09,1.68933982255975e-05,5.641377021565914e-09,1.4957514369331637e-14,1.92690111807351e-12,1.1196528712722656e-08,6.0367895546739225e-09,1.051249223763801e-14,1.354271341231472e-12,1.4976832591825198e-08,5.5399177807356515e-09,6.431880127081661e-15,8.285866690256929e-13,9.163306829288375e-09,3.178278578006737e-07,1.6821228801260296e-10,1.5764855632541149e-06,8.804820110538479e-08,2.912968225654826e-11,4.3680541137339243e-07,6.256172461277624e-14,4.396984874128154e-14,2.690216457875625e-14
2011-05-31 00:00:00,3.115515795605614e-14,7.74078622732377e-06,5.987048676670163e-09,1.3713397760735321e-05,7.785053921775239e-09,1.796987581357571e-05,5.73295233400536e-08,1.5206444169579823e-13,1.9589694884307882e-11,1.1382866468255473e-07,6.134783517404497e-08,1.0687445945066253e-13,1.3768097447476204e-11,1.5226083894774144e-07,5.629846126194626e-08,6.538922420053646e-14,8.423763876190293e-12,9.315806775623338e-08,3.528301125296275e-07,1.8681271748434052e-10,1.7508087882632396e-06,9.362104966873433e-08,3.0985877775966416e-11,4.646394344261716e-07,6.360290546853208e-13,4.4701615089208485e-13,2.7349882714903555e-13
2011-06-01 00:00:00,2.4470556332518692e-14,6.090003875080966e-06,5.98127962568268e-09,1.3722871590907842e-05,7.779647203310656e-09,1.798713370694107e-05,5.786361996956995e-08,1.5373528244429852e-13,1.980494086882849e-11,1.1507938161004957e-07,6.191936743326555e-08,1.0804876555294859e-13,1.3919377378458258e-11,1.5393383765327471e-07,5.682295225114578e-08,6.610770236077354e-14,8.516321792972966e-12,9.418166205561628e-08,3.5249012950643374e-07,1.8694177608749588e-10,1.7520183254920112e-06,9.35560298675867e-08,3.101563596573008e-11,4.6508566443331573e-07,6.430175606762498e-13,4.5192783696293056e-13,2.765039543173042e-13
2011-06-02 00:00:00,3.5206258858601846e-14,8.741628199671154e-06,5.9704720178078525e-09,1.3666530906712152e-05,7.794905733591513e-09,1.7980909492327506e-05,5.692202838596406e-08,1.5088533975122142e-13,1.9437797129157723e-11,1.1294604151056902e-07,6.091177829058793e-08,1.0604575892371114e-13,1.3661340139242906e-11,1.510802141462817e-07,5.589829503779732e-08,6.488219862276557e-14,8.358446328864263e-12,9.243572361305671e-08,3.518532131042821e-07,1.861742670789218e-10,1.744825231063655e-06,9.373952501555227e-08,3.100490340668137e-11,4.649247275638683e-07,6.310973093882379e-13,4.4355000452087376e-13,2.7137812756052807e-13
2011-06-03 00:00:00,7.49911692144113e-14,1.8658342755613005e-05,5.921551204329592e-09,1.358237129402015e-05,7.74025008946634e-09,1.7891480083709964e-05,5.298518399750188e-08,1.4073807714962495e-13,1.813057647941581e-11,1.0535025291435268e-07,5.669899460465584e-08,9.891402455270661e-14,1.2742594778618796e-11,1.4091984595295411e-07,5.2032254150216794e-08,6.051877465672838e-14,7.796328432054814e-12,8.62192842769569e-08,3.4897020061236175e-07,1.8502779074798366e-10,1.734080454890103e-06,9.30822503422186e-08,3.085069818268606e-11,4.6261238938901393e-07,5.886550805005132e-13,4.1372060969541543e-13,2.531275464952862e-13
2011-06-04 00:00:00,4.1734373145809e-15,1.032008651476728e-06,5.683573533122908e-09,1.2956511770172158e-05,8.033689004407024e-09,1.8455796513795555e-05,5.895808898334938e-08,1.5564209427674177e-13,2.005058581765931e-11,1.1650673597552388e-07,6.309054941331057e-08,1.0938891767262811e-13,1.4092022415196034e-11,1.558431122087563e-07,5.7897737419150355e-08,6.69276504369273e-14,8.62195156712464e-12,9.53498175027687e-08,3.3494564643785087e-07,1.765019300930652e-10,1.6541760888322072e-06,9.661107101660859e-08,3.182376222113599e-11,4.772036792583784e-07,6.509930460278995e-13,4.575331952985727e-13,2.799334924391117e-13
2011-06-05 00:00:00,8.084952022347742e-15,1.9955717939474606e-06,5.881168396405531e-09,1.3382297857177325e-05,7.945773945542106e-09,1.8220254943578447e-05,5.935775388365528e-08,1.5640894724659343e-13,2.0149375617121906e-11,1.1708076793587323e-07,6.351822742283078e-08,1.0992787994228862e-13,1.4161454205423e-11,1.5661095559960474e-07,5.829021441174922e-08,6.725740485035414e-14,8.664432164651235e-12,9.581960873159142e-08,3.465903518031095e-07,1.8230226181014037e-10,1.7085367976846356e-06,9.55538272036145e-08,3.1417612374491376e-11,4.711133810779732e-07,6.542005070494127e-13,4.597874742020454e-13,2.813127326185466e-13
2011-06-06 00:00:00,1.1796474350125183e-13,2.9184995174736543e-05,5.8678487101581185e-09,1.33833080203815e-05,7.767792150821985e-09,1.7853909486286806e-05,4.903959928178668e-08,1.2952348920072528e-13,1.6685857689656487e-11,9.695551212582554e-08,5.247685796889182e-08,9.103214887135398e-14,1.1727212497318442e-11,1.2969077391934475e-07,4.815763012873592e-08,5.5696390162829296e-14,7.1750849658190725e-12,7.934897763359449e-08,3.458053930277036e-07,1.8231602290250907e-10,1.708665766642315e-06,9.341346406534313e-08,3.078591432152857e-11,4.616409424341853e-07,5.417486262875483e-13,3.807536525103391e-13,2.3295730408503494e-13
2011-06-07 00:00:00,4.277701094568492e-13,0.00010529945295362817,5.5720274872947315e-09,1.2644629181294763e-05,7.528138900301609e-09,1.721597558120612e-05,1.9507905298774356e-08,5.1264950588074145e-14,6.6042049612657194e-12,3.8374657516129035e-08,2.0875243489491186e-08,3.6030210756475204e-14,4.641590285443833e-12,5.133116130311193e-08,1.915705882029294e-08,2.2044439253845814e-14,2.8398738986093397e-12,3.140605184976474e-08,3.2837198952820327e-07,1.7225326502983353e-10,1.6143575998595997e-06,9.053145591283882e-08,2.96859099465934e-11,4.4514615683115734e-07,2.1442223900213385e-13,1.5070098329363105e-13,9.220369800679679e-14
2011-06-08 00:00:00,5.717995668887793e-13,0.00014065982282519417,5.428142836572929e-09,1.2309904354577206e-05,7.401547308132473e-09,1.691519846195354e-05,5.689911158158625e-09,1.4942592527484224e-14,1.9249788124664728e-12,1.1185358886870186e-08,6.088725521319645e-09,1.0502004816886213e-14,1.3529202997232802e-12,1.4961891477827763e-08,5.5875790388389016e-09,6.425463586494231e-15,8.277600584721752e-13,9.154165376241447e-09,3.198925466094771e-07,1.6769342832272494e-10,1.5716228102405782e-06,8.90090980901189e-08,2.9167272914726614e-11,4.373690908109084e-07,6.249931209306731e-14,4.3925983757249374e-14,2.687532657377193e-14
2011-06-09 00:00:00,5.730054586857744e-13,0.00014068979389159788,5.4420210502664565e-09,1.2318028905739679e-05,7.413538034172733e-09,1.6910548270778454e-05,5.70191084754032e-09,1.4945776417694587e-14,1.9253889769800874e-12,1.1187742205199572e-08,6.101566286835195e-09,1.050424252967027e-14,1.353208572972368e-12,1.4965079480158494e-08,5.599362915774414e-09,6.426832690990153e-15,8.279364332974844e-13,9.156115898379547e-09,3.2071042065120296e-07,1.6780410618006438e-10,1.5726600831195635e-06,8.915329546748574e-08,2.9159254481161406e-11,4.3724885279591154e-07,6.251262912273014e-14,4.393534327832366e-14,2.6881053029139128e-14
2011-06-10 00:00:00,5.70675605679915e-13,0.00014072185227848692,5.422486363530117e-09,1.2326729630928464e-05,7.379538524632985e-09,1.690556824181595e-05,5.67872675055501e-09,1.494918204840527e-14,1.925827707203714e-12,1.1190291508586188e-08,6.076757181898501e-09,1.0506636086883465e-14,1.353516922873053e-12,1.4968489509376176e-08,5.5765957809723555e-09,6.428297146109319e-15,8.281250916625584e-13,9.158202263692566e-09,3.1955919805528996e-07,1.6792263305027996e-10,1.5737709169472238e-06,8.87444261387287e-08,2.915066730057351e-11,4.3712008630555997e-07,6.252687361051016e-14,4.3945354638735464e-14,2.6887178300732403e-14
2011-06-11 00:00:00,5.69449124662386e-13,0.0001407380048028305,5.412133611398075e-09,1.2331109015149573e-05,7.361741790985508e-09,1.6903061640820077e-05,5.666522180228244e-09,1.4950897965464652e-14,1.9260487601419633e-12,1.1191575967631297e-08,6.063697175026732e-09,1.0507842073675243e-14,1.3536722840674385e-12,1.497020764261044e-08,5.564610707841979e-09,6.429035007532109e-15,8.282201466272706e-13,9.15925347274512e-09,3.1894908731508943e-07,1.6798229183663822e-10,1.5743300390929732e-06,8.853040721201438e-08,2.914634510976392e-11,4.370552741899319e-07,6.253405065395989e-14,4.395039883335846e-14,2.6890264500885442e-14
2011-06-12 00:00:00,5.718939475480898e-13,0.00014074950883413663,5.436297531338499e-09,1.2334222340749144e-05,7.3919644143727805e-09,1.6901279717605133e-05,5.690850329150737e-09,1.495212006320926e-14,1.9262061968291242e-12,1.1192490775543182e-08,6.089730520207958e-09,1.0508700992659815e-14,1.35378293426712e-12,1.497143131874271e-08,5.588501318994696e-09,6.429560521732048e-15,8.282878459705186e-13,9.160002157074124e-09,3.2037312093368346e-07,1.6802470355879614e-10,1.5747275217530374e-06,8.889385668245992e-08,2.914327249782618e-11,4.37009199759403e-07,6.253916223471185e-14,4.3953991372309113e-14,2.6892462531510356e-14
2011-06-13 00:00:00,5.739722117932647e-13,0.00014076597162015784,5.457388880040946e-09,1.2338685206342682e-05,7.4168380764769835e-09,1.6898725338425414e-05,5.711530895564182e-09,1.4953868940027392e-14,1.926431495806817e-12,1.1193799906794923e-08,6.111860618379411e-09,1.0509930144343795e-14,1.353941279677705e-12,1.4973182454304553e-08,5.608809948811772e-09,6.430312556179321e-15,8.283847267744741e-13,9.161073558009838e-09,3.21616081086168e-07,1.680854995820606e-10,1.575297302083072e-06,8.919298092471946e-08,2.913886792197504e-11,4.369431522636001e-07,6.254647713658496e-14,4.395913245706833e-14,2.689560801215824e-14
2011-06-14 00:00:00,5.798478972874839e-13,0.0001407880803420358,5.515066433875389e-09,1.2344676583071584e-05,7.490066483440922e-09,1.6895296107263177e-05,5.769999160304741e-09,1.495621759663516e-14,1.926734061389021e-12,1.1195558006469502e-08,6.174427011037872e-09,1.0511580835344213e-14,1.3541539298718322e-12,1.4975534144295396e-08,5.666226671396831e-09,6.431322501908794e-15,8.285148329877969e-13,9.162512397418726e-09,3.25015147789791e-07,1.6816711796633903e-10,1.576062229580529e-06,9.007360685158141e-08,2.9132954818358705e-11,4.368544840922524e-07,6.255630069444882e-14,4.3966036684150464e-14,2.689983223986358e-14
2011-06-15 00:00:00,5.540316275971318e-13,0.0001340835752467175,5.567675604681849e-09,1.2422016875226145e-05,7.536575583437146e-09,1.694507194983811e-05,8.476023687251663e-09,2.1899157648400896e-14,2.8211580023009722e-12,1.6392733534490122e-08,9.070120834818186e-09,1.539124209445184e-14,1.9827760728178074e-12,2.1927441278249218e-08,8.32358379087877e-09,9.416855862587534e-15,1.2131260343337251e-12,1.3415912288655292e-08,3.281155233935612e-07,1.692206971303442e-10,1.5859363735055858e-06,9.063291328729095e-08,2.9218784469616367e-11,4.381415168787913e-07,9.159603903574586e-14,6.437584652005869e-14,3.9387208906939134e-14
2011-06-16 00:00:00,5.756678613470937e-13,0.00014083514781298013,5.479138891924828e-09,1.2357441033142328e-05,7.43037211150971e-09,1.688799018047014e-05,5.728404107569493e-09,1.4961217674308332e-14,1.9273781961711106e-12,1.1199300841799701e-08,6.129916498991193e-09,1.0515095007313489e-14,1.3546066429182316e-12,1.4980540679767005e-08,5.625379698865525e-09,6.433472585099477e-15,8.287918173584472e-13,9.165575556494372e-09,3.2289785772687145e-07,1.6834100350853022e-10,1.577691884881945e-06,8.935573773780634e-08,2.912035703766185e-11,4.3666557785114683e-07,6.257721416139976e-14,4.398073515968293e-14,2.690882523891066e-14
2011-06-17 00:00:00,5.737285875930204e-13,0.0001408338760865653,5.4605788706468986e-09,1.2357098076419208e-05,7.405494082043554e-09,1.688818646629859e-05,5.709106619409325e-09,1.4961082576103022e-14,1.927360792150868e-12,1.1199199713303518e-08,6.109266421091521e-09,1.0515000057123261e-14,1.354594410964232e-12,1.4980405407077003e-08,5.6064292728660955e-09,6.433414491525871e-15,8.287843334564317e-13,9.165492792321338e-09,3.2180407433714176e-07,1.6833633153163985e-10,1.5776480991145286e-06,8.905656097477882e-08,2.9120695497913466e-11,4.36670653130312e-07,6.25766490958074e-14,4.3980338018319226e-14,2.6908582255078958e-14
2011-06-18 00:00:00,5.738641657222907e-13,0.00014082445087952795,5.461104624716502e-09,1.2354541261092167e-05,7.4083817497793224e-09,1.6889649902507973e-05,5.710455741645868e-09,1.4960081316287543e-14,1.9272318049000264e-12,1.119845021482429e-08,6.110710105318691e-09,1.0514296348219623e-14,1.354503755696269e-12,1.4979402854094807e-08,5.6077541313604054e-09,6.432983939834584e-15,8.287288676541036e-13,9.164879398232025e-09,3.21835058195393e-07,1.6830150095006674e-10,1.5773216669040255e-06,8.909128732185794e-08,2.912321893524755e-11,4.36708492577824e-07,6.257246119805286e-14,4.3977394665463327e-14,2.6906781417341057e-14
2011-06-19 00:00:00,5.098279167989056e-13,0.00012380765088277867,5.595503527474598e-09,1.252680197428238e-05,7.547889434621125e-09,1.702855258879822e-05,1.2530390267013411e-08,3.248498666156975e-14,4.1848769503524675e-12,2.431681340279606e-08,1.34086640177964e-08,2.2831211235185035e-14,2.941229763833837e-12,3.2526942309047844e-08,1.2305033252416072e-08,1.3968867752884496e-14,1.7995387620314134e-12,1.9901027187754914e-08,3.2975548486050097e-07,1.706481470919146e-10,1.5993144345454235e-06,9.076897074229161e-08,2.936273209075257e-11,4.4030004024725297e-07,1.3587262825819704e-13,9.549447285174801e-14,5.842658318283814e-14
2011-06-20 00:00:00,5.886739534603843e-13,0.00014082428773303939,5.602024360891663e-09,1.2354492309424083e-05,7.59959225140228e-09,1.688967794675162e-05,5.8578262214093345e-09,1.4960063984888632e-14,1.9272295721833384e-12,1.1198437241311394e-08,6.268410001904653e-09,1.0514284167305596e-14,1.3545021864905654e-12,1.49793855003117e-08,5.752474177206684e-09,6.432976487160462e-15,8.287279075636939e-13,9.164868780630587e-09,3.3013977209659705e-07,1.6830083409898437e-10,1.5773154171756815e-06,9.13907354759106e-08,2.9123267292593755e-11,4.367092177059018e-07,6.257238870725129e-14,4.3977343717226186e-14,2.69067502455745e-14
2011-06-21 00:00:00,5.895144698701201e-13,0.0001408743655033675,5.614192987751969e-09,1.2368072100082285e-05,7.604236637688485e-09,1.6881905353123816e-05,5.866190102698004e-09,1.4965383853076063e-14,1.927914903964091e-12,1.1202419457569904e-08,6.2773601201128415e-09,1.051802309555562e-14,1.354983853754756e-12,1.4984712239319692e-08,5.760687635461636e-09,6.435264083456785e-15,8.290226070540132e-13,9.16812785050605e-09,3.3085689637874687e-07,1.6848582673465277e-10,1.5790491681571656e-06,9.144658766698738e-08,2.910986482734293e-11,4.365082450589727e-07,6.259463973909386e-14,4.399298226476481e-14,2.6916318410844585e-14
2011-06-22 00:00:00,5.28529619488291e-13,0.00012830826009455092,5.585122562587894e-09,1.2499572514556606e-05,7.529760885167545e-09,1.698223335808463e-05,1.0774529949023065e-08,2.7924013680551757e-14,3.5973098105443742e-12,2.0902672277541565e-08,1.1529732830146705e-08,1.962565235186298e-14,2.5282737843972793e-12,2.7960078650698133e-08,1.0580751794371849e-08,1.200760395246892e-14,1.5468790408676793e-12,1.710687343779403e-08,3.291437114798344e-07,1.7027720989197663e-10,1.5958380111076051e-06,9.055096148431224e-08,2.928286275629208e-11,4.39102383603151e-07,1.1679577306962253e-13,8.208681118172984e-14,5.022334548271687e-14
2011-06-23 00:00:00,5.765639510160992e-13,0.00014090060007552568,5.492997984600619e-09,1.237519253952611e-05,7.434006079744231e-09,1.6877829829661903e-05,5.737320991914345e-09,1.4968170807545498e-14,1.9282739332486746e-12,1.1204505647492078e-08,6.139458381064928e-09,1.0519981832582594e-14,1.3552361879644442e-12,1.498750279325127e-08,5.63413621450736e-09,6.436462501631386e-15,8.291769932216302e-13,9.16983520095828e-09,3.237146049244368e-07,1.6858282593684847e-10,1.5799582446801438e-06,8.939943890211389e-08,2.9102837306776055e-11,4.364028659825683e-07,6.260629653404801e-14,4.4001174933910646e-14,2.6921330948754293e-14
2011-06-24 00:00:00,5.75202186419673e-13,0.00014090995595931267,5.480783302916167e-09,1.23777284262009e-05,7.415317806795155e-09,1.6876378384047323e-05,5.723770230387631e-09,1.496916470300446e-14,1.9284019717866187e-12,1.1205249633342195e-08,6.124957826443309e-09,1.052068036564359e-14,1.3553261764547115e-12,1.498849797236559e-08,5.6208291612050585e-09,6.43688988657604e-15,8.292320510679654e-13,9.170444083478582e-09,3.229947665289295e-07,1.6861737141487047e-10,1.5802820049001657e-06,8.917469855380439e-08,2.910033454510546e-11,4.363653365707653e-07,6.261045362943567e-14,4.4004096638139995e-14,2.6923118541167717e-14
2011-06-25 00:00:00,5.7338156399863e-13,0.0001409101696714983,5.463453347532885e-09,1.23777874083578e-05,7.391820940151579e-09,1.6876344619052468e-05,5.705653427878226e-09,1.4969187406105057e-14,1.9284048965125356e-12,1.1205266627871598e-08,6.105571190213397e-09,1.0520696321915655e-14,1.355328232020745e-12,1.498852070478814e-08,5.603038186418536e-09,6.436899649135372e-15,8.292333087292339e-13,9.170457991904247e-09,3.2197347366190407e-07,1.6861817490771774e-10,1.5802895352351308e-06,8.889213129849675e-08,2.9100276323333944e-11,4.363644635236571e-07,6.26105485880693e-14,4.400416337729688e-14,2.6923159374325755e-14
2011-06-26 00:00:00,5.756710527516529e-13,0.0001408848508734356,5.4832102782433915e-09,1.2370919287024247e-05,7.424398878493754e-09,1.6880275702501527e-05,5.728435864866041e-09,1.4966497736268017e-14,1.928058399916358e-12,1.1203253260889987e-08,6.129950482204043e-09,1.0518805958812169e-14,1.3550847060786848e-12,1.498582756113593e-08,5.6254108850123014e-09,6.435743064321472e-15,8.290843117424334e-13,9.168810240187103e-09,3.2313779359018377e-07,1.6852461294497744e-10,1.5794126725203286e-06,8.928390517884286e-08,2.91070547826034e-11,4.3646610787609444e-07,6.259929869858306e-14,4.3996256690866433e-14,2.6918321809819292e-14
2011-06-27 00:00:00,5.73981524866867e-13,0.00014086778863199947,5.465736312813254e-09,1.236629568827884e-05,7.404666416937611e-09,1.6882922069594833e-05,5.711623568879229e-09,1.496468517802455e-14,1.927824897181902e-12,1.1201896460561046e-08,6.111959787305388e-09,1.0517532050327499e-14,1.3549205948752572e-12,1.4984012661901672e-08,5.608900955412441e-09,6.434963646227167e-15,8.289839032413764e-13,9.16769982659025e-09,3.2210801389036616e-07,1.684616273114198e-10,1.5788223711626263e-06,8.904660768777903e-08,2.911161797536857e-11,4.3653453386424676e-07,6.259171744097086e-14,4.3990928405040834e-14,2.6915061793551188e-14
2011-06-28 00:00:00,7.891849318905916e-15,1.949055952940011e-06,5.835117212530715e-09,1.3285327783713896e-05,7.96346438550025e-09,1.827157137570648e-05,5.919172292152714e-08,1.5606327920228861e-13,2.0104844946810877e-11,1.1682201624173713e-07,6.334055910282736e-08,1.0968493632593457e-13,1.413015700493752e-11,1.562648411113238e-07,5.812716948925425e-08,6.710876414910973e-14,8.645283532977088e-12,9.56078447798523e-08,3.438764529747955e-07,1.809812731496767e-10,1.6961564919587701e-06,9.576656786984813e-08,3.150609850040087e-11,4.724402482332111e-07,6.527547060652881e-13,4.587713313291404e-13,2.806910237979574e-13
2011-06-29 00:00:00,6.228417055655427e-15,1.537083203221289e-06,5.8694554390261306e-09,1.3353486406602586e-05,7.956318436279643e-09,1.8241484662256417e-05,5.949528778691259e-08,1.5674600669655102e-13,2.0192797285652083e-11,1.1733307561990142e-07,6.366540128258584e-08,1.1016477323644233e-13,1.4191971973422261e-11,1.5694845037519782e-07,5.84252747903051e-08,6.740234377030412e-14,8.683103914516079e-12,9.602609886647673e-08,3.4590008113831055e-07,1.8190977371415997e-10,1.7048583992491073e-06,9.568063252840606e-08,3.1454219275674125e-11,4.716623088825886e-07,6.556103014822105e-13,4.607783108253981e-13,2.819189582635091e-13
2011-06-30 00:00:00,3.9285709718835306e-13,9.620359275292773e-05,5.673412705508554e-09,1.2807908968608438e-05,7.583673627291356e-09,1.7253001358486263e-05,2.330284496410975e-08,6.091999485990455e-14,7.848015606742009e-12,4.560199340515938e-08,2.493617613851229e-08,4.281600253012562e-14,5.515769606472643e-12,6.099867544719668e-08,2.2883747117926846e-08,2.6196204436529334e-14,3.3747248621420606e-12,3.7320947261434555e-08,3.343468462369212e-07,1.7447756722762066e-10,1.635203760057261e-06,9.119930220987015e-08,2.97497543616169e-11,4.461035166033178e-07,2.5480570151759783e-13,1.7908342878157952e-13,1.095689890305865e-13
2011-07-01 00:00:00,5.559964204621999e-13,0.00013437685369249518,5.572182369531981e-09,1.2415235499163484e-05,7.546617447183851e-09,1.6944671053859208e-05,8.364490924568109e-09,2.1581727833236375e-14,2.780265120593e-12,1.6155119720322506e-08,8.95077057437679e-09,1.516814496845115e-14,1.9540355955623666e-12,2.1609601489900386e-08,8.214056926646311e-09,9.28035788107224e-15,1.1955416879843156e-12,1.3221447705751025e-08,3.283811170833893e-07,1.691283168674326e-10,1.585070585681578e-06,9.075367414958468e-08,2.92180931952897e-11,4.381311510820081e-07,9.026834807120122e-14,6.34427141416352e-14,3.88162885709193e-14
2011-07-02 00:00:00,5.833465276078488e-13,0.00014084126143446533,5.552726636922086e-09,1.235909726118544e-05,7.528734219148977e-09,1.688704222289657e-05,5.804813624761984e-09,1.496186713733826e-14,1.9274618632168253e-12,1.1199787000882212e-08,6.211681673256618e-09,1.0515551465177551e-14,1.3546654460821062e-12,1.4981190981604167e-08,5.700415003418632e-09,6.433751860669755e-15,8.28827795021268e-13,9.165973432028401e-09,3.2723454742998974e-07,1.6836356571134127e-10,1.5779033378466904e-06,9.053861506368585e-08,2.911872245221361e-11,4.366410669154335e-07,6.257993062392289e-14,4.398264435331513e-14,2.690999334484637e-14
2011-07-03 00:00:00,5.874189261508203e-13,0.00014089359513707502,5.595830911190543e-09,1.2373286424760937e-05,7.57483237300244e-09,1.6878920858823612e-05,5.845337590242056e-09,1.496742665801619e-14,1.928178068218922e-12,1.1203948610315596e-08,6.255046023944206e-09,1.0519458826823925e-14,1.3551688117710304e-12,1.4986757682623352e-08,5.740210152023444e-09,6.4361425099234734e-15,8.291357703042037e-13,9.169379318363378e-09,3.29774778312012e-07,1.6855685961651473e-10,1.5797148883259759e-06,9.109297956711986e-08,2.9104718593914896e-11,4.364310762594726e-07,6.260318403308187e-14,4.3998987395163325e-14,2.6919992542344275e-14
2011-07-04 00:00:00,5.837390997834068e-13,0.0001409127600947902,5.562356325295495e-09,1.2378485474274268e-05,7.525029933900483e-09,1.6875945094981303e-05,5.808720064940391e-09,1.4969462592287916e-14,1.9284403473602054e-12,1.1205472619985104e-08,6.2158619216560466e-09,1.0520889729225177e-14,1.3553531477087233e-12,1.4988796246384865e-08,5.704251186910893e-09,6.437017981934333e-15,8.292485529467548e-13,9.170626577096042e-09,3.2780204641252767e-07,1.6862768441025783e-10,1.5803786582929364e-06,9.04940682851123e-08,2.9099587414619916e-11,4.363541331997086e-07,6.261169958961708e-14,4.4004972328205336e-14,2.692365431645309e-14
2011-07-05 00:00:00,5.854774212337715e-13,0.0001409317057979841,5.580484335578949e-09,1.2383620032301133e-05,7.545110011429139e-09,1.6873006271622005e-05,5.826017900037947e-09,1.4971475234684918e-14,1.9286996259267705e-12,1.120697919439513e-08,6.2343721878262036e-09,1.0522304261550076e-14,1.355535374772064e-12,1.4990811488189267e-08,5.721237923280195e-09,6.4378834382071146e-15,8.293600453122969e-13,9.171859566706878e-09,3.2887037043220256e-07,1.686976306595255e-10,1.5810341945410731e-06,9.073554611616545e-08,2.909451993266505e-11,4.3627814529429904e-07,6.262011772489513e-14,4.4010888791300736e-14,2.6927274198451176e-14
2011-07-06 00:00:00,5.842621745503958e-13,0.00014093296549355506,5.5690063024407904e-09,1.2383964443507165e-05,7.529293724169132e-09,1.687280912722978e-05,5.813925121267092e-09,1.4971609054828056e-14,1.9287168653007113e-12,1.1207079366190924e-08,6.22143180814731e-09,1.052239831348821e-14,1.355547491008778e-12,1.4990945481166433e-08,5.70936263115293e-09,6.4379409822012616e-15,8.293674584147632e-13,9.17194154791053e-09,3.281939443761498e-07,1.6870232245031674e-10,1.5810781660043686e-06,9.054534352668793e-08,2.9094179991971807e-11,4.362730478156156e-07,6.262067744482833e-14,4.401128217560972e-14,2.692751488359623e-14
2011-07-07 00:00:00,5.533014593360884e-13,0.0001342080844637604,5.571065475371856e-09,1.2457540052094092e-05,7.510676275262536e-09,1.6924827065876634e-05,8.464852982966916e-09,2.19194930770146e-14,2.823777712980481e-12,1.6407955730152902e-08,9.058167159201984e-09,1.5405534311070997e-14,1.984617266983041e-12,2.1947802970874768e-08,8.312613989879156e-09,9.425600299393455e-15,1.214252536013229e-12,1.3428370225668857e-08,3.283152960230503e-07,1.6970461667531506e-10,1.5904716674810528e-06,9.032145489003837e-08,2.918387574200318e-11,4.3761805352648604e-07,9.168109457728831e-14,6.443562555139739e-14,3.942378363679312e-14
